student_id,weekly_self_study_hours,attendance_percentage,class_participation,total_score,grade
3371,14.5,82.2,6.7,90.4,A
3372,6.6,93.2,6.3,52.5,D
3373,25.2,96.3,6.5,100.0,A
3374,27.7,92.8,3.9,100.0,A
3375,3.2,69.7,2.1,53.1,D
3376,7.8,66.4,7.8,66.2,C
3377,13.0,75.4,6.0,88.1,A
3378,8.2,80.9,3.3,77.8,B
3379,18.5,74.5,0.4,77.1,B
3380,9.9,84.5,7.1,77.4,B
3381,30.2,82.6,4.3,100.0,A
3382,23.3,95.1,6.8,100.0,A
3383,16.5,72.3,4.1,99.8,A
3384,22.2,81.6,4.8,100.0,A
3385,22.7,67.8,8.3,100.0,A
3386,11.1,65.1,6.7,70.5,B
3387,9.3,72.8,9.2,66.5,C
3388,15.5,91.4,6.4,82.2,B
3389,21.0,74.4,6.9,100.0,A
3390,16.0,84.1,8.5,88.6,A
3391,4.0,84.1,7.5,67.5,C
3392,9.4,100.0,10.0,63.4,C
3393,14.5,97.9,9.5,89.2,A
3394,14.5,73.8,5.1,90.3,A
3395,28.8,94.6,6.6,100.0,A
3396,5.3,96.3,8.1,50.4,D
3397,18.5,85.1,8.3,93.8,A
3398,25.4,82.5,0.0,100.0,A
3399,30.9,91.4,6.9,100.0,A
3400,12.2,84.7,7.8,77.1,B
3401,18.4,98.2,7.5,100.0,A
3402,19.0,89.7,4.5,85.9,A
3403,16.4,80.2,9.6,91.8,A
3404,14.3,75.9,6.4,92.4,A
3405,18.1,80.1,6.7,100.0,A
3406,0.0,95.1,6.6,45.8,D
3407,19.8,78.5,6.1,100.0,A
3408,15.9,98.9,5.0,100.0,A
3409,13.4,79.7,4.7,77.7,B
3410,29.3,68.4,10.0,100.0,A
3411,10.3,68.6,5.2,68.0,C
3412,12.2,77.4,9.3,82.8,B
3413,28.9,67.8,7.6,100.0,A
3414,9.2,99.8,3.5,65.7,C
3415,11.1,100.0,5.7,83.0,B
3416,14.0,89.9,5.6,74.4,B
3417,20.9,87.5,7.2,95.1,A
3418,16.5,83.1,5.3,81.9,B
3419,6.0,94.5,8.0,84.4,B
3420,11.3,94.0,4.4,74.9,B
3421,10.7,79.2,6.2,51.9,D
3422,14.5,83.5,8.0,79.9,B
3423,18.0,85.1,7.2,100.0,A
3424,17.9,84.7,6.4,94.0,A
3425,2.6,81.1,5.0,63.1,C
3426,22.4,85.4,5.3,100.0,A
3427,16.8,84.2,5.2,100.0,A
3428,24.7,79.4,6.0,100.0,A
3429,18.1,71.3,6.6,84.9,B
3430,22.7,89.5,5.2,100.0,A
3431,18.3,75.1,5.3,82.9,B
3432,24.4,70.4,10.0,100.0,A
3433,18.7,81.1,5.3,100.0,A
3434,14.3,89.2,4.5,68.7,C
3435,30.9,77.7,4.2,100.0,A
3436,21.2,60.4,6.6,100.0,A
3437,19.0,90.9,4.6,99.1,A
3438,6.1,81.1,6.6,77.8,B
3439,6.0,85.7,5.5,63.7,C
3440,17.0,75.3,8.6,91.1,A
3441,16.0,79.0,5.7,63.3,C
3442,10.7,96.8,4.4,93.2,A
3443,16.0,72.4,6.8,85.9,A
3444,26.1,83.2,7.6,100.0,A
3445,19.9,72.6,9.9,94.3,A
3446,7.0,88.4,5.1,60.9,C
3447,14.2,88.8,7.1,96.7,A
3448,9.4,77.5,9.1,80.5,B
3449,12.3,91.5,7.8,98.0,A
3450,12.1,73.0,4.0,53.7,D
3451,11.7,97.2,8.1,87.5,A
3452,6.2,91.7,4.3,59.2,C
3453,14.1,85.7,7.5,77.0,B
3454,11.1,73.2,6.9,77.8,B
3455,0.0,89.3,3.3,51.1,D
3456,29.4,79.1,3.0,100.0,A
3457,22.6,96.4,3.4,97.3,A
3458,12.4,80.3,3.4,79.3,B
3459,15.1,98.7,4.9,100.0,A
3460,6.8,94.8,5.7,72.5,B
3461,26.9,64.4,4.8,100.0,A
3462,28.3,97.8,10.0,100.0,A
3463,16.1,76.4,5.4,87.1,A
3464,22.2,84.8,4.6,100.0,A
3465,16.2,94.5,2.9,91.3,A
3466,5.6,94.0,6.6,77.6,B
3467,12.1,76.0,5.2,76.1,B
3468,15.9,83.7,1.4,82.9,B
3469,11.8,89.7,6.3,79.2,B
3470,13.5,93.6,6.5,100.0,A
3471,14.4,93.2,2.7,94.5,A
3472,14.4,80.1,4.6,85.6,A
3473,15.4,84.3,6.0,89.0,A
3474,7.6,91.5,6.0,70.7,B
3475,10.0,74.0,10.0,69.8,C
3476,6.0,83.3,9.5,63.5,C
3477,21.8,86.0,7.4,100.0,A
3478,0.3,91.1,9.4,42.1,D
3479,23.1,81.1,4.1,100.0,A
3480,24.7,83.2,5.4,94.5,A
3481,12.9,69.7,6.6,76.1,B
3482,0.0,79.9,5.7,38.5,F
3483,12.5,88.5,7.9,89.7,A
3484,14.6,91.0,4.1,78.4,B
3485,7.9,87.8,6.5,75.0,B
3486,11.4,98.3,9.9,67.9,C
3487,25.7,77.3,6.8,100.0,A
3488,19.7,81.1,5.0,100.0,A
3489,8.5,88.7,7.3,75.5,B
3490,3.8,80.3,6.3,67.5,C
3491,12.7,81.0,5.1,90.9,A
3492,13.5,77.1,4.1,71.1,B
3493,18.5,89.9,9.6,94.9,A
3494,11.3,82.5,6.7,88.7,A
3495,18.6,100.0,1.3,90.2,A
3496,28.5,100.0,7.5,100.0,A
3497,20.7,83.2,5.0,100.0,A
3498,14.7,86.7,3.8,90.9,A
3499,13.7,89.8,5.7,67.7,C
3500,12.5,97.7,8.3,87.1,A
3501,23.3,96.8,6.6,85.5,A
3502,10.6,98.3,8.5,76.7,B
3503,15.3,94.3,5.4,77.3,B
3504,15.4,81.0,4.3,92.4,A
3505,11.5,94.3,9.1,86.5,A
3506,5.4,76.4,5.6,46.8,D
3507,17.3,65.4,1.9,100.0,A
3508,14.6,91.7,3.5,89.3,A
3509,18.5,87.6,5.6,100.0,A
3510,11.3,89.3,2.6,75.7,B
3511,23.5,94.0,4.6,100.0,A
3512,8.9,81.9,4.1,57.4,C
3513,27.0,95.4,2.0,100.0,A
3514,2.8,76.3,3.9,57.9,C
3515,18.0,68.7,9.2,96.8,A
3516,18.3,86.7,5.2,81.9,B
3517,9.4,68.7,1.1,82.7,B
3518,18.0,72.2,0.2,83.7,B
3519,24.0,90.4,5.6,100.0,A
3520,0.0,99.2,5.1,49.8,D
3521,18.5,87.7,3.9,96.3,A
3522,0.0,76.1,7.3,30.2,F
3523,8.2,60.6,7.7,84.2,B
3524,26.4,75.8,7.2,100.0,A
3525,10.9,80.6,4.2,60.8,C
3526,6.8,89.4,1.9,58.5,C
3527,13.6,81.1,3.6,100.0,A
3528,29.5,74.7,5.6,100.0,A
3529,2.2,54.3,5.1,65.0,C
3530,7.6,74.9,0.9,68.9,C
3531,25.5,100.0,4.2,100.0,A
3532,28.0,86.5,7.2,90.5,A
3533,14.3,100.0,4.8,78.2,B
3534,6.3,85.6,6.5,65.4,C
3535,29.7,75.6,7.2,100.0,A
3536,26.2,82.6,8.6,100.0,A
3537,19.8,86.0,7.7,100.0,A
3538,9.3,73.5,5.2,70.7,B
3539,14.7,63.9,2.2,73.4,B
3540,13.9,86.1,7.2,100.0,A
3541,17.3,89.3,4.0,91.8,A
3542,25.2,98.9,7.8,100.0,A
3543,21.2,69.4,6.8,100.0,A
3544,7.5,100.0,6.7,88.6,A
3545,24.6,89.1,8.0,100.0,A
3546,17.2,80.9,8.0,94.8,A
3547,19.8,86.7,6.2,100.0,A
3548,25.3,94.5,4.8,98.4,A
3549,7.2,84.4,8.7,60.4,C
3550,14.7,97.5,5.9,94.1,A
3551,11.3,86.4,6.2,95.1,A
3552,4.0,100.0,7.5,57.7,C
3553,17.4,100.0,6.2,100.0,A
3554,32.6,89.5,3.1,100.0,A
3555,2.1,92.2,8.2,49.1,D
3556,14.8,82.8,6.4,79.2,B
3557,19.5,80.9,6.1,97.1,A
3558,15.9,71.2,7.4,94.4,A
3559,14.2,100.0,7.3,93.4,A
3560,5.9,64.3,3.5,67.5,C
3561,16.6,100.0,2.5,93.9,A
3562,9.7,78.3,8.2,89.9,A
3563,0.0,79.8,9.5,33.6,F
3564,23.4,78.7,3.1,100.0,A
3565,21.7,73.2,7.9,100.0,A
3566,15.4,81.3,7.0,90.2,A
3567,16.6,94.9,7.6,88.7,A
3568,22.5,79.3,4.6,100.0,A
3569,16.6,94.4,6.8,98.3,A
3570,21.3,72.9,6.9,89.2,A
3571,12.9,82.5,4.5,94.7,A
3572,24.2,97.4,7.9,92.4,A
3573,17.2,84.8,4.7,98.1,A
3574,16.4,75.9,4.9,98.5,A
3575,6.1,86.3,10.0,69.9,C
3576,17.0,81.1,8.6,88.8,A
3577,9.2,78.7,7.4,64.5,C
3578,10.5,74.7,4.4,92.1,A
3579,9.3,98.8,4.4,59.5,C
3580,7.5,89.6,9.9,64.9,C
3581,29.9,77.5,5.6,100.0,A
3582,24.3,82.1,5.0,100.0,A
3583,28.4,83.5,6.7,100.0,A
3584,6.4,100.0,7.1,66.3,C
3585,15.5,84.2,5.1,80.8,B
3586,5.9,94.9,5.2,62.5,C
3587,10.1,88.4,4.3,90.1,A
3588,8.6,100.0,9.4,64.4,C
3589,23.7,72.2,2.9,100.0,A
3590,12.2,78.1,8.6,100.0,A
3591,22.5,100.0,6.5,100.0,A
3592,19.2,90.5,4.0,100.0,A
3593,31.1,91.4,4.8,100.0,A
3594,4.6,53.9,2.0,79.5,B
3595,23.8,76.9,6.0,100.0,A
3596,23.0,78.8,4.0,100.0,A
3597,8.2,81.5,6.2,66.1,C
3598,22.0,100.0,4.6,92.6,A
3599,17.4,100.0,5.9,90.9,A
3600,13.4,69.6,6.0,78.9,B
3601,9.2,73.6,4.5,69.5,C
3602,10.0,74.6,6.5,76.3,B
3603,29.3,89.7,6.1,100.0,A
3604,15.0,83.0,3.6,91.4,A
3605,20.5,90.1,6.7,100.0,A
3606,9.5,95.0,7.7,74.4,B
3607,9.5,76.9,7.3,68.1,C
3608,22.6,82.7,5.4,100.0,A
3609,5.6,72.0,3.3,66.2,C
3610,12.1,88.4,5.5,84.1,B
3611,15.2,87.2,6.4,91.6,A
3612,15.8,90.7,8.3,88.5,A
3613,13.7,80.7,6.0,74.5,B
3614,17.8,83.2,5.6,80.7,B
3615,19.8,71.0,6.2,97.0,A
3616,20.1,100.0,7.4,99.4,A
3617,8.1,84.2,4.4,58.8,C
3618,13.0,75.8,7.6,100.0,A
3619,23.4,82.2,5.6,100.0,A
3620,21.3,86.2,6.2,100.0,A
3621,5.4,100.0,7.3,50.4,D
3622,17.5,82.2,9.4,96.3,A
3623,1.2,94.4,7.5,48.6,D
3624,15.3,74.2,5.4,91.7,A
3625,28.3,80.1,5.2,100.0,A
3626,8.4,75.2,8.1,69.5,C
3627,9.2,74.9,9.1,70.6,B
3628,20.3,80.2,8.9,100.0,A
3629,4.2,83.6,6.8,61.9,C
3630,10.6,77.5,8.0,94.7,A
3631,19.2,60.0,6.5,88.0,A
3632,10.6,81.6,9.5,64.0,C
3633,13.3,84.5,7.3,67.7,C
3634,20.2,70.5,1.9,100.0,A
3635,18.0,74.6,6.1,96.6,A
3636,16.9,99.4,8.4,100.0,A
3637,12.6,86.9,7.6,77.2,B
3638,17.6,97.8,6.2,100.0,A
3639,14.1,97.6,6.7,72.4,B
3640,18.2,76.3,6.4,98.4,A
3641,11.5,100.0,5.8,91.0,A
3642,13.7,80.4,3.8,95.1,A
3643,8.1,68.0,4.6,64.3,C
3644,14.8,100.0,5.2,80.4,B
3645,9.3,100.0,3.5,68.7,C
3646,7.2,85.4,7.5,71.6,B
3647,16.8,68.0,6.4,90.4,A
3648,16.5,81.4,7.3,81.0,B
3649,20.5,79.7,7.8,100.0,A
3650,12.0,84.9,5.5,70.4,B
3651,17.9,96.6,4.1,83.8,B
3652,18.9,93.8,7.0,100.0,A
3653,18.1,62.8,6.5,91.1,A
3654,9.2,86.6,5.8,68.2,C
3655,16.0,84.3,4.7,90.1,A
3656,17.5,71.7,6.0,91.0,A
3657,15.1,95.9,4.1,76.3,B
3658,0.4,96.5,5.4,79.4,B
3659,16.1,79.4,7.6,89.2,A
3660,30.5,87.5,9.0,100.0,A
3661,12.5,88.7,9.3,85.4,A
3662,9.9,83.4,5.5,71.0,B
3663,17.6,91.3,6.7,100.0,A
3664,17.2,87.7,5.2,94.0,A
3665,23.3,88.6,6.6,100.0,A
3666,6.2,92.0,5.8,69.6,C
3667,20.1,79.1,4.2,95.8,A
3668,19.1,93.7,4.9,100.0,A
3669,14.0,90.8,7.4,83.1,B
3670,17.4,87.3,9.5,82.0,B
3671,22.2,92.3,7.0,100.0,A
3672,21.1,86.6,4.2,95.0,A
3673,7.0,85.8,7.0,72.7,B
3674,20.7,73.8,7.8,96.5,A
3675,14.5,74.2,4.3,91.5,A
3676,15.5,95.3,4.1,80.9,B
3677,15.5,92.2,8.7,100.0,A
3678,13.9,80.0,5.3,85.4,A
3679,23.3,69.2,2.7,100.0,A
3680,14.4,77.8,4.7,97.9,A
3681,7.2,100.0,3.8,71.5,B
3682,12.2,68.5,5.7,72.8,B
3683,16.3,97.4,5.0,90.3,A
3684,23.6,100.0,7.5,100.0,A
3685,19.2,79.0,6.8,75.8,B
3686,9.0,70.4,5.8,59.1,C
3687,32.4,99.5,9.7,100.0,A
3688,16.9,82.7,5.9,83.2,B
3689,23.9,82.8,7.2,100.0,A
3690,13.9,94.7,5.2,89.3,A
3691,18.7,91.0,6.2,100.0,A
3692,20.9,71.8,6.1,92.6,A
3693,23.5,86.4,7.4,96.4,A
3694,22.4,68.5,4.7,100.0,A
3695,21.1,79.7,3.9,100.0,A
3696,12.8,98.6,10.0,88.7,A
3697,11.0,97.6,9.6,73.5,B
3698,17.3,100.0,4.6,90.2,A
3699,21.5,90.2,6.9,100.0,A
3700,13.4,92.9,10.0,67.2,C
3701,22.5,100.0,6.3,90.9,A
3702,25.2,90.8,5.9,98.1,A
3703,8.6,82.7,4.3,64.4,C
3704,9.1,81.1,6.8,48.4,D
3705,14.0,90.6,7.6,81.6,B
3706,17.2,82.8,7.3,92.2,A
3707,11.3,73.9,7.1,82.2,B
3708,24.5,83.3,8.6,100.0,A
3709,18.0,91.0,6.5,91.1,A
3710,15.3,93.7,4.7,88.3,A
3711,4.9,70.6,7.9,70.2,B
3712,5.8,83.9,4.0,70.7,B
3713,17.0,100.0,5.6,73.0,B
3714,0.1,82.1,7.3,60.1,C
3715,22.1,88.7,6.2,100.0,A
3716,13.9,94.5,7.3,84.6,B
3717,37.7,80.6,3.0,100.0,A
3718,31.2,72.6,8.3,100.0,A
3719,13.7,97.6,4.4,71.9,B
3720,14.3,87.2,2.2,85.4,A
3721,22.0,84.5,4.7,99.3,A
3722,26.9,90.5,6.7,100.0,A
3723,3.5,81.1,5.6,63.4,C
3724,2.5,63.6,7.2,47.3,D
3725,10.6,75.9,3.8,69.9,C
3726,19.1,93.4,5.2,95.2,A
3727,18.5,80.3,7.5,95.7,A
3728,22.5,92.3,7.5,100.0,A
3729,6.6,86.6,5.4,83.6,B
3730,0.0,97.7,9.6,49.1,D
3731,21.0,93.1,3.5,100.0,A
3732,9.2,100.0,7.2,74.4,B
3733,0.9,70.3,8.1,71.4,B
3734,16.0,86.1,2.8,93.3,A
3735,20.6,78.8,7.0,100.0,A
3736,14.1,92.7,5.5,100.0,A
3737,11.8,91.9,7.9,78.2,B
3738,13.9,88.1,7.8,100.0,A
3739,12.4,86.1,8.0,84.5,B
3740,5.6,100.0,7.6,61.3,C
3741,10.0,85.2,7.8,55.4,C
3742,18.6,100.0,7.3,93.2,A
3743,17.3,80.8,5.8,100.0,A
3744,16.2,61.9,5.1,99.9,A
3745,8.0,87.3,5.4,55.1,C
3746,13.7,90.2,4.3,88.7,A
3747,0.0,100.0,8.9,36.4,F
3748,16.2,89.1,6.2,76.6,B
3749,25.0,72.4,4.8,100.0,A
3750,4.7,85.8,3.5,53.2,D
3751,10.9,80.5,7.6,78.4,B
3752,17.3,81.8,6.5,94.8,A
3753,23.8,79.2,8.8,100.0,A
3754,11.9,66.3,5.8,77.8,B
3755,10.2,93.5,2.8,62.8,C
3756,1.2,78.4,6.1,46.1,D
3757,15.7,69.9,7.9,86.6,A
3758,29.3,87.4,8.3,100.0,A
3759,16.9,84.0,5.8,94.5,A
3760,14.8,92.8,3.3,71.7,B
3761,17.3,85.9,8.2,100.0,A
3762,14.9,78.1,8.4,87.8,A
3763,9.3,79.0,4.3,67.3,C
3764,20.8,83.0,5.2,100.0,A
3765,16.6,94.5,6.8,93.1,A
3766,15.1,87.1,7.1,69.1,C
3767,8.2,80.4,7.5,73.6,B
3768,24.1,78.5,7.7,90.0,A
3769,19.7,88.8,5.6,100.0,A
3770,11.1,82.6,10.0,73.6,B
3771,22.0,72.1,5.8,100.0,A
3772,11.5,100.0,5.8,83.3,B
3773,9.5,68.1,5.0,76.4,B
3774,9.7,69.9,5.5,61.4,C
3775,2.6,91.5,4.3,46.1,D
3776,18.3,75.7,8.2,98.2,A
3777,2.2,87.8,8.0,74.8,B
3778,6.4,75.7,7.8,64.0,C
3779,0.5,86.1,4.8,47.8,D
3780,14.4,80.3,4.8,83.9,B
3781,13.9,79.6,7.5,91.4,A
3782,12.7,81.3,4.4,88.1,A
3783,7.7,80.5,5.0,78.5,B
3784,6.8,93.4,7.8,80.8,B
3785,18.3,98.3,3.0,100.0,A
3786,11.1,83.6,4.9,81.3,B
3787,17.2,66.3,6.1,89.9,A
3788,8.8,93.9,6.0,81.9,B
3789,16.3,86.1,4.6,92.5,A
3790,24.1,91.2,10.0,100.0,A
3791,19.1,100.0,4.8,100.0,A
3792,12.1,84.0,7.4,70.6,B
3793,16.8,100.0,6.2,92.8,A
3794,13.3,70.9,5.8,91.6,A
3795,15.1,100.0,5.0,94.2,A
3796,12.7,80.1,8.0,96.9,A
3797,13.8,100.0,6.1,63.8,C
3798,16.5,80.7,3.5,85.5,A
3799,8.0,77.5,10.0,77.0,B
3800,7.9,91.9,6.7,79.9,B
3801,5.3,97.7,5.4,80.1,B
3802,3.8,95.3,8.6,67.7,C
3803,6.5,66.6,3.1,82.8,B
3804,16.1,83.8,3.2,87.5,A
3805,8.8,79.4,7.8,67.9,C
3806,18.6,63.4,4.7,75.2,B
3807,15.2,90.6,6.9,93.4,A
3808,1.2,75.2,7.2,58.7,C
3809,19.6,78.9,7.0,100.0,A
3810,20.7,85.9,6.6,100.0,A
3811,8.0,89.0,4.5,77.8,B
3812,17.9,83.3,2.2,86.4,A
3813,9.0,88.6,5.3,61.1,C
3814,15.7,99.4,7.3,77.6,B
3815,6.1,67.7,6.5,58.4,C
3816,2.4,93.0,5.4,70.5,B
3817,12.3,75.6,4.5,82.4,B
3818,14.1,85.6,6.7,83.4,B
3819,12.2,78.0,7.3,94.3,A
3820,6.7,87.9,8.6,57.0,C
3821,12.2,82.1,7.3,98.4,A
3822,16.9,73.8,5.0,84.3,B
3823,14.7,72.7,5.5,81.5,B
3824,16.3,85.7,3.6,90.0,A
3825,10.3,80.0,6.4,88.4,A
3826,23.2,82.2,5.5,100.0,A
3827,6.8,86.9,6.4,67.4,C
3828,18.4,89.4,6.6,83.1,B
3829,23.3,98.5,7.6,100.0,A
3830,18.4,78.9,5.3,95.7,A
3831,13.6,88.9,6.0,75.6,B
3832,11.3,86.5,6.5,69.2,C
3833,22.3,78.9,3.2,100.0,A
3834,5.0,69.8,5.5,76.9,B
3835,8.2,73.1,6.6,72.2,B
3836,12.2,92.7,8.1,79.1,B
3837,23.7,85.1,4.4,100.0,A
3838,17.7,85.1,5.1,95.4,A
3839,8.2,100.0,7.9,64.1,C
3840,12.8,65.5,6.3,76.6,B
3841,10.7,87.2,7.3,83.3,B
3842,10.0,74.6,5.0,80.3,B
3843,21.9,65.9,3.2,100.0,A
3844,5.4,89.8,7.5,45.6,D
3845,26.3,80.5,6.3,100.0,A
3846,20.8,74.6,3.9,96.2,A
3847,22.6,75.0,6.9,100.0,A
3848,11.8,72.9,8.0,66.2,C
3849,14.0,72.9,6.6,92.1,A
3850,5.0,83.7,8.7,61.7,C
3851,11.3,89.2,7.5,60.6,C
3852,18.5,77.9,6.3,94.4,A
3853,24.1,55.1,4.7,97.5,A
3854,7.2,100.0,8.6,100.0,A
3855,12.4,81.4,5.9,92.9,A
3856,13.9,82.1,7.5,84.3,B
3857,5.2,95.2,7.4,57.5,C
3858,19.1,83.5,5.4,93.2,A
3859,9.9,99.5,8.7,68.6,C
3860,13.6,82.2,6.0,96.3,A
3861,11.8,73.2,7.5,64.0,C
3862,9.5,94.4,8.5,91.6,A
3863,15.0,83.2,6.3,72.4,B
3864,13.5,79.3,6.3,66.1,C
3865,12.4,87.6,5.3,79.3,B
3866,9.9,87.3,8.2,76.5,B
3867,17.2,80.1,8.7,87.5,A
3868,26.6,72.7,6.7,100.0,A
3869,16.0,73.3,6.0,92.9,A
3870,22.0,77.8,3.6,93.4,A
3871,5.3,73.2,5.4,69.3,C
3872,16.1,100.0,4.3,93.8,A
3873,7.3,74.1,2.4,74.3,B
3874,4.7,91.0,8.4,66.3,C
3875,9.8,99.1,4.8,77.9,B
3876,23.3,77.8,6.6,100.0,A
3877,21.7,89.5,6.3,99.2,A
3878,16.7,91.7,4.6,86.9,A
3879,4.3,85.8,8.0,72.6,B
3880,13.6,80.2,4.8,74.2,B
3881,17.1,92.3,7.8,87.9,A
3882,16.2,92.1,4.0,100.0,A
3883,2.1,81.0,5.5,31.0,F
3884,8.8,98.9,3.8,81.8,B
3885,14.6,89.0,4.8,82.8,B
3886,18.8,83.2,3.3,85.3,A
3887,0.0,89.6,5.9,50.6,D
3888,13.9,93.0,3.0,82.7,B
3889,16.0,100.0,8.4,79.7,B
3890,20.9,86.3,7.8,100.0,A
3891,19.9,86.6,5.4,100.0,A
3892,19.1,82.6,7.7,100.0,A
3893,9.4,99.1,5.1,76.7,B
3894,1.6,89.1,6.0,71.5,B
3895,12.2,73.3,9.0,95.8,A
3896,22.0,88.9,2.5,100.0,A
3897,24.8,83.6,8.7,92.6,A
3898,20.0,81.1,3.4,100.0,A
3899,18.0,89.3,9.5,84.5,B
3900,17.7,73.4,8.3,100.0,A
3901,11.1,93.9,3.7,65.4,C
3902,14.1,100.0,5.3,100.0,A
3903,26.7,95.8,3.6,100.0,A
3904,8.4,87.4,5.7,79.3,B
3905,26.3,77.8,9.2,100.0,A
3906,12.7,82.6,6.3,87.7,A
3907,24.3,95.7,5.2,99.0,A
3908,5.2,83.5,5.9,45.8,D
3909,19.1,74.9,4.9,100.0,A
3910,9.8,79.0,4.0,85.9,A
3911,5.1,100.0,3.2,62.3,C
3912,16.5,90.4,0.7,75.8,B
3913,22.1,71.2,7.3,100.0,A
3914,9.1,86.0,7.3,72.4,B
3915,4.5,100.0,6.0,49.8,D
3916,14.4,81.4,6.9,81.5,B
3917,14.4,91.5,5.9,94.0,A
3918,18.8,84.0,5.9,100.0,A
3919,21.6,72.3,9.3,100.0,A
3920,14.6,93.2,3.7,90.4,A
3921,28.0,85.1,5.7,100.0,A
3922,16.6,75.9,8.1,93.7,A
3923,12.6,90.7,5.6,81.5,B
3924,3.7,91.9,7.0,60.8,C
3925,13.2,85.8,2.9,80.7,B
3926,12.6,91.2,6.8,69.8,C
3927,21.7,73.4,0.6,100.0,A
3928,18.2,91.0,7.3,91.4,A
3929,6.7,81.6,7.5,81.1,B
3930,16.2,85.3,8.5,91.5,A
3931,19.7,72.6,6.9,100.0,A
3932,25.7,71.1,7.5,100.0,A
3933,21.2,84.5,5.2,100.0,A
3934,20.3,82.4,5.6,92.5,A
3935,15.4,79.5,9.5,88.2,A
3936,17.7,77.4,6.2,87.6,A
3937,23.7,83.8,3.9,100.0,A
3938,5.7,70.0,5.6,61.2,C
3939,12.6,83.1,8.1,100.0,A
3940,9.6,100.0,8.3,63.2,C
3941,17.7,70.0,5.8,100.0,A
3942,23.6,78.6,6.4,96.8,A
3943,10.8,100.0,3.0,95.6,A
3944,0.0,83.9,6.7,63.7,C
3945,12.1,67.9,5.4,81.0,B
3946,21.4,76.6,7.2,100.0,A
3947,18.8,75.0,6.5,97.3,A
3948,18.0,75.2,5.9,98.6,A
3949,13.0,95.2,6.8,81.3,B
3950,6.0,69.3,5.8,52.8,D
3951,18.6,95.2,5.1,88.0,A
3952,9.2,77.2,7.1,46.8,D
3953,30.3,53.2,5.6,100.0,A
3954,19.0,88.8,9.4,100.0,A
3955,10.9,74.3,7.0,83.2,B
3956,10.7,82.8,9.4,93.0,A
3957,14.3,95.9,6.9,85.9,A
3958,13.3,74.7,6.1,75.0,B
3959,22.8,77.1,1.6,100.0,A
3960,16.3,84.0,4.8,85.2,A
3961,9.9,82.4,3.2,78.6,B
3962,28.2,99.1,8.0,100.0,A
3963,15.3,83.5,4.9,94.9,A
3964,20.4,84.5,4.7,96.2,A
3965,10.7,73.8,4.0,80.3,B
3966,17.5,80.7,5.1,100.0,A
3967,17.2,100.0,5.4,82.9,B
3968,1.8,85.4,5.6,53.2,D
3969,29.1,71.3,9.6,100.0,A
3970,24.0,100.0,7.5,100.0,A
3971,12.2,90.0,7.9,88.9,A
3972,7.3,100.0,6.2,58.0,C
3973,17.4,77.2,2.6,100.0,A
3974,15.6,92.3,4.7,86.8,A
3975,17.5,82.5,5.9,78.7,B
3976,16.3,82.5,3.3,100.0,A
3977,18.5,100.0,5.6,92.2,A
3978,25.1,100.0,4.6,100.0,A
3979,19.0,84.6,5.8,98.4,A
3980,7.7,78.2,2.3,62.4,C
3981,24.5,73.0,9.9,100.0,A
3982,26.5,71.8,10.0,100.0,A
3983,37.1,79.8,3.4,100.0,A
3984,7.1,87.2,7.3,95.0,A
3985,16.7,84.1,6.7,88.4,A
3986,0.4,79.5,4.0,45.9,D
3987,18.9,66.3,7.8,100.0,A
3988,11.2,92.3,4.7,90.8,A
3989,28.5,81.6,4.2,100.0,A
3990,9.6,90.8,4.4,76.5,B
3991,3.2,99.4,6.9,44.9,D
3992,11.7,88.2,10.0,86.6,A
3993,1.2,52.6,2.6,64.1,C
3994,20.3,83.5,9.7,96.7,A
3995,0.5,68.5,6.1,32.6,F
3996,15.2,82.5,4.9,100.0,A
3997,0.5,93.4,6.1,48.8,D
3998,12.8,97.4,7.0,92.0,A
3999,26.5,100.0,5.7,100.0,A
4000,17.5,98.1,5.7,92.6,A
